name,salinity,January_temp,June_temp,area,latitude,longitude,type of sea,corals,silt/sulfide
North Sea,34.38125228881836,8.235698699951172,10.87749862670898,575000,56,3,3,1,0
North Sea,34.63334274291992,7.796298980712891,12.10589790344238,575000,56,3,3,1,0
North Sea,34.59960556030273,8.082098960876465,10.91129779815674,575000,56,3,3,1,0
North Sea,34.07972717285156,8.222299575805664,12.23169803619385,575000,56,3,3,1,0
North Sea,34.36568832397461,8.066099166870117,13.47309970855713,575000,56,3,3,1,0
North Sea,34.42703247070312,8.235698699951172,11.12679958343506,575000,56,3,3,1,0
North Sea,34.37557601928711,7.739800453186035,11.13209915161133,575000,56,3,3,1,0
North Sea,33.97909545898438,8.031299591064453,11.22429847717285,575000,56,3,3,1,0
North Sea,34.81497573852539,7.814799308776855,11.04559803009033,575000,56,3,3,1,0
North Sea,34.50726318359375,8.220398902893066,11.14809894561768,575000,56,3,3,1,0
North Sea,34.32530975341797,8.235397338867188,10.8918981552124,575000,56,3,3,1,0
North Sea,34.44948577880859,7.80919885635376,11.36399841308594,575000,56,3,3,1,0
North Sea,33.84822463989258,7.924003124237061,11.44749927520752,575000,56,3,3,1,0
North Sea,33.86749649047852,8.249700546264648,10.01469802856445,575000,56,3,3,1,0
North Sea,34.33575057983398,8.06869888305664,13.12699699401855,575000,56,3,3,1,0
North Sea,33.68533706665039,8.07709789276123,12.91619968414307,575000,56,3,3,1,0
North Sea,34.61189651489258,8.207600593566895,10.94379711151123,575000,56,3,3,1,0
North Sea,34.48438262939453,8.252299308776855,10.7056999206543,575000,56,3,3,1,0
North Sea,33.96619415283203,8.179098129272461,11.77339839935303,575000,56,3,3,1,0
North Sea,34.07296752929688,8.170899391174316,10.97269821166992,575000,56,3,3,1,0
North Sea,33.79723739624023,8.235698699951172,10.87749862670898,575000,56,3,3,1,0
North Sea,34.34976196289062,7.796298980712891,12.10589790344238,575000,56,3,3,1,0
North Sea,34.54297637939453,8.082098960876465,10.91129779815674,575000,56,3,3,1,0
North Sea,34.07152938842773,8.222299575805664,12.23169803619385,575000,56,3,3,1,0
North Sea,34.35191345214844,8.066099166870117,13.47309970855713,575000,56,3,3,1,0
North Sea,34.33076095581055,8.235698699951172,11.12679958343506,575000,56,3,3,1,0
North Sea,34.27816009521484,7.739800453186035,11.13209915161133,575000,56,3,3,1,0
North Sea,33.91206741333008,8.031299591064453,11.22429847717285,575000,56,3,3,1,0
North Sea,33.96446990966797,7.814799308776855,11.04559803009033,575000,56,3,3,1,0
North Sea,34.53228378295898,8.220398902893066,11.14809894561768,575000,56,3,3,1,0
North Sea,34.56884765625,8.235397338867188,10.8918981552124,575000,56,3,3,1,0
North Sea,34.57455444335938,7.80919885635376,11.36399841308594,575000,56,3,3,1,0
North Sea,34.28610229492188,7.924003124237061,11.44749927520752,575000,56,3,3,1,0
North Sea,34.63010787963867,8.249700546264648,10.01469802856445,575000,56,3,3,1,0
North Sea,34.66058349609375,8.06869888305664,13.12699699401855,575000,56,3,3,1,0
North Sea,34.52451324462891,8.07709789276123,12.91619968414307,575000,56,3,3,1,0
North Sea,34.11188507080078,8.207600593566895,10.94379711151123,575000,56,3,3,1,0
North Sea,34.50015258789062,8.252299308776855,10.7056999206543,575000,56,3,3,1,0
North Sea,34.67898941040039,8.179098129272461,11.77339839935303,575000,56,3,3,1,0
Norwegian Sea,35.04763793945312,6.206699848175049,6.715301036834717,1383000,69,2,3,1,0
Norwegian Sea,35.05207443237305,5.955499649047852,7.372198581695557,1383000,69,2,3,1,0
Norwegian Sea,35.07438278198242,5.989799976348877,6.676699161529541,1383000,69,2,3,1,0
Norwegian Sea,35.06428146362305,5.959798812866211,7.076399326324463,1383000,69,2,3,1,0
Norwegian Sea,35.07037734985352,6.132200717926025,6.799300670623779,1383000,69,2,3,1,0
Norwegian Sea,35.05949783325195,5.959299087524414,6.920300483703613,1383000,69,2,3,1,0
Norwegian Sea,35.06531524658203,5.926399230957031,7.48829984664917,1383000,69,2,3,1,0
Norwegian Sea,35.08850479125977,5.938398838043213,6.691699981689453,1383000,69,2,3,1,0
Norwegian Sea,35.07328033447266,5.750701427459717,7.370199680328369,1383000,69,2,3,1,0
Norwegian Sea,35.06652450561523,6.030099391937256,6.292201042175293,1383000,69,2,3,1,0
Norwegian Sea,35.00075531005859,6.270699977874756,6.512298107147217,1383000,69,2,3,1,0
Norwegian Sea,35.00643157958984,5.989600658416748,6.833499431610107,1383000,69,2,3,1,0
Norwegian Sea,35.05440139770508,6.29810094833374,6.741601467132568,1383000,69,2,3,1,0
Norwegian Sea,35.06485748291016,5.966500282287598,6.329299449920654,1383000,69,2,3,1,0
Norwegian Sea,35.03087615966797,6.493299961090088,6.707499504089355,1383000,69,2,3,1,0
Norwegian Sea,35.05021286010742,5.766500949859619,7.446900844573975,1383000,69,2,3,1,0
Norwegian Sea,35.06473159790039,5.955500602722168,6.555800914764404,1383000,69,2,3,1,0
Norwegian Sea,35.07111740112305,6.13700008392334,6.796098232269287,1383000,69,2,3,1,0
Norwegian Sea,35.06441497802734,5.92419958114624,6.718800067901611,1383000,69,2,3,1,0
Norwegian Sea,35.0540771484375,5.919997215270996,7.498701095581055,1383000,69,2,3,1,0
Norwegian Sea,35.08859634399414,5.2,6.715301036834717,1383000,69,2,3,1,0
Norwegian Sea,35.0189094543457,5.955499649047852,7.372198581695557,1383000,69,2,3,1,0
Norwegian Sea,35.04681777954102,5.989799976348877,6.676699161529541,1383000,69,2,3,1,0
Norwegian Sea,35.05730819702148,5.959798812866211,7.076399326324463,1383000,69,2,3,1,0
Norwegian Sea,35.07192611694336,6.132200717926025,6.799300670623779,1383000,69,2,3,1,0
Norwegian Sea,35.04540252685547,5.959299087524414,6.920300483703613,1383000,69,2,3,1,0
Norwegian Sea,35.05586624145508,5.926399230957031,7.48829984664917,1383000,69,2,3,1,0
Norwegian Sea,35.07302856445312,5.938398838043213,6.691699981689453,1383000,69,2,3,1,0
Norwegian Sea,35.06541442871094,5.750701427459717,7.370199680328369,1383000,69,2,3,1,0
Norwegian Sea,35.02087783813477,5.2,6.292201042175293,1383000,69,2,3,1,0
Norwegian Sea,35.03453063964844,6.270699977874756,6.512298107147217,1383000,69,2,3,1,0
Norwegian Sea,34.96871948242188,5.989600658416748,6.833499431610107,1383000,69,2,3,1,0
Norwegian Sea,35.06834411621094,6.29810094833374,6.741601467132568,1383000,69,2,3,1,0
Norwegian Sea,35.05978393554688,5.966500282287598,6.329299449920654,1383000,69,2,3,1,0
Norwegian Sea,35.06273651123047,6.493299961090088,6.707499504089355,1383000,69,2,3,1,0
Norwegian Sea,34.99866104125977,5.766500949859619,7.446900844573975,1383000,69,2,3,1,0
Norwegian Sea,35.08571243286133,5.955500602722168,6.555800914764404,1383000,69,2,3,1,0
Norwegian Sea,35.05412292480469,6.13700008392334,6.796098232269287,1383000,69,2,3,1,0
Norwegian Sea,35.04922103881836,5.92419958114624,8.8,1383000,69,2,3,1,0
Norwegian Sea,35.05389404296875,5.919997215270996,9.0,1383000,69,2,3,1,0
Norwegian Sea,35.02849960327148,6.206699848175049,9.5,1383000,69,2,3,1,0
Norwegian Sea,35.02115249633789,5.955499649047852,9.0,1383000,69,2,3,1,0
Norwegian Sea,34.97790145874023,5.989799976348877,9.0,1383000,69,2,3,1,0
Norwegian Sea,35.0411262512207,5.959798812866211,8.0,1383000,69,2,3,1,0
Norwegian Sea,35.06470108032227,6.132200717926025,8.0,1383000,69,2,3,1,0
Norwegian Sea,35.0540657043457,5.959299087524414,10.0,1383000,69,2,3,1,0
Norwegian Sea,34.97528839111328,5.926399230957031,10.5,1383000,69,2,3,1,0
Norwegian Sea,35.04523468017578,5.938398838043213,10.5,1383000,69,2,3,1,0
Norwegian Sea,34.99056243896484,5.750701427459717,10.5,1383000,69,2,3,1,0
Oman Sea,37.15698623657227,24.43139839172363,30.7919979095459,181000,25,58,3,1,0
Oman Sea,37.13430786132812,24.50919914245605,31.02989959716797,181000,25,58,3,1,0
Oman Sea,37.21438217163086,24.63680076599121,31.49839973449707,181000,25,58,3,1,0
Oman Sea,37.0238151550293,24.58499908447266,31.39139747619629,181000,25,58,3,1,0
Oman Sea,36.90231704711914,24.67389678955078,31.62899971008301,181000,25,58,3,1,0
Oman Sea,36.73198318481445,24.26289939880371,31.53969764709473,181000,25,58,3,1,0
Oman Sea,37.03674697875977,24.95849990844727,31.26600074768066,181000,25,58,3,1,0
Oman Sea,36.95751190185547,24.7820987701416,31.47239875793457,181000,25,58,3,1,0
Oman Sea,36.99335098266602,24.73200035095215,31.5602970123291,181000,25,58,3,1,0
Oman Sea,36.80777359008789,24.56169700622559,32.02549743652344,181000,25,58,3,1,0
Oman Sea,36.86851501464844,24.36579895019531,31.93339729309082,181000,25,58,3,1,0
Oman Sea,36.88119506835938,24.66390037536621,31.79539680480957,181000,25,58,3,1,0
Oman Sea,36.98966979980469,24.7382984161377,31.14769744873047,181000,25,58,3,1,0
Oman Sea,37.13114166259766,24.95999717712402,31.84259796142578,181000,25,58,3,1,0
Oman Sea,36.87504577636719,25.04409790039062,31.85029983520508,181000,25,58,3,1,0
Oman Sea,36.89996337890625,24.8097972869873,31.5718994140625,181000,25,58,3,1,0
Oman Sea,37.15691375732422,24.82349967956543,31.59739875793457,181000,25,58,3,1,0
Oman Sea,36.95378875732422,25.09849739074707,31.16720008850098,181000,25,58,3,1,0
Oman Sea,36.98061370849609,24.36389923095703,31.97829818725586,181000,25,58,3,1,0
Oman Sea,37.2050895690918,24.21489906311035,32.27960205078125,181000,25,58,3,1,0
Oman Sea,36.94160079956055,24.43139839172363,30.7919979095459,181000,25,58,3,1,0
Oman Sea,36.87469482421875,24.50919914245605,31.02989959716797,181000,25,58,3,1,0
Oman Sea,37.26365280151367,24.63680076599121,31.49839973449707,181000,25,58,3,1,0
Oman Sea,37.02149963378906,24.58499908447266,31.39139747619629,181000,25,58,3,1,0
Oman Sea,37.07139587402344,24.67389678955078,31.62899971008301,181000,25,58,3,1,0
Oman Sea,36.91502380371094,24.26289939880371,31.53969764709473,181000,25,58,3,1,0
Oman Sea,37.28402328491211,24.95849990844727,31.26600074768066,181000,25,58,3,1,0
Oman Sea,36.85531616210938,24.7820987701416,31.47239875793457,181000,25,58,3,1,0
Oman Sea,37.14102935791016,24.73200035095215,31.5602970123291,181000,25,58,3,1,0
Oman Sea,36.96603393554688,24.56169700622559,32.02549743652344,181000,25,58,3,1,0
Oman Sea,37.09064865112305,24.36579895019531,31.93339729309082,181000,25,58,3,1,0
Oman Sea,36.92047119140625,24.66390037536621,31.79539680480957,181000,25,58,3,1,0
Oman Sea,37.21586990356445,24.7382984161377,31.14769744873047,181000,25,58,3,1,0
Oman Sea,37.03351211547852,24.95999717712402,31.84259796142578,181000,25,58,3,1,0
Oman Sea,37.13299942016602,25.04409790039062,31.85029983520508,181000,25,58,3,1,0
Oman Sea,37.1295166015625,24.8097972869873,31.5718994140625,181000,25,58,3,1,0
Oman Sea,37.1654052734375,24.82349967956543,31.59739875793457,181000,25,58,3,1,0
Oman Sea,36.89118957519531,25.09849739074707,31.16720008850098,181000,25,58,3,1,0
Oman Sea,36.86789703369141,24.36389923095703,31.97829818725586,181000,25,58,3,1,0
Oman Sea,37.23387908935547,24.21489906311035,32.27960205078125,181000,25,58,3,1,0
Oman Sea,37.21255111694336,24.43139839172363,30.7919979095459,181000,25,58,3,1,0
Oman Sea,36.97423934936523,24.50919914245605,31.02989959716797,181000,25,58,3,1,0
Oman Sea,37.13458251953125,24.63680076599121,31.49839973449707,181000,25,58,3,1,0
Oman Sea,37.16128921508789,24.58499908447266,31.39139747619629,181000,25,58,3,1,0
Oman Sea,36.76049041748047,24.67389678955078,31.62899971008301,181000,25,58,3,1,0
Oman Sea,36.7792854309082,24.26289939880371,31.53969764709473,181000,25,58,3,1,0
Oman Sea,36.90705490112305,24.95849990844727,31.26600074768066,181000,25,58,3,1,0
Oman Sea,36.87187576293945,24.7820987701416,31.47239875793457,181000,25,58,3,1,0
Oman Sea,36.80206680297852,24.73200035095215,31.5602970123291,181000,25,58,3,1,0
Persian Gulf,39.56648254394531,22.83652877807617,28.57785415649414,251000,26,52,2,1,0
Persian Gulf,39.47409057617188,23.09918212890625,27.52908134460449,251000,26,52,2,1,0
Persian Gulf,38.58890533447266,22.99948692321777,28.26377487182617,251000,26,52,2,1,0
Persian Gulf,39.53760528564453,23.75765419006348,30.50377464294434,251000,26,52,2,1,0
Persian Gulf,39.51889419555664,23.28887557983398,31.05642890930176,251000,26,52,2,1,0
Persian Gulf,39.50986862182617,22.39591598510742,29.82785606384277,251000,26,52,2,1,0
Persian Gulf,39.23903274536133,23.26908111572266,31.01295852661133,251000,26,52,2,1,0
Persian Gulf,39.53038024902344,23.4334716796875,30.82734489440918,251000,26,52,2,1,0
Persian Gulf,39.62629318237305,22.21540641784668,29.90387725830078,251000,26,52,2,1,0
Persian Gulf,39.11504364013672,22.62510108947754,30.98908042907715,251000,26,52,2,1,0
Persian Gulf,39.66472244262695,23.50754928588867,26.48969459533691,251000,26,52,2,1,0
Persian Gulf,38.66889572143555,23.43959045410156,30.55071258544922,251000,26,52,2,1,0
Persian Gulf,39.5421142578125,22.35795974731445,29.38285636901855,251000,26,52,2,1,0
Persian Gulf,38.94825744628906,23.28071212768555,31.21173286437988,251000,26,52,2,1,0
Persian Gulf,39.59922790527344,23.50346946716309,26.94244766235352,251000,26,52,2,1,0
Persian Gulf,38.72309875488281,22.72275543212891,31.12265205383301,251000,26,52,2,1,0
Persian Gulf,39.49676895141602,23.27377319335938,31.08520126342773,251000,26,52,2,1,0
Persian Gulf,39.56058883666992,22.54336738586426,29.16785621643066,251000,26,52,2,1,0
Persian Gulf,39.29167175292969,22.93601989746094,31.5908145904541,251000,26,52,2,1,0
Persian Gulf,39.00301361083984,23.12714195251465,27.90499877929688,251000,26,52,2,1,0
Persian Gulf,39.5689811706543,22.83652877807617,28.57785415649414,251000,26,52,2,1,0
Persian Gulf,39.49412155151367,23.09918212890625,27.52908134460449,251000,26,52,2,1,0
Persian Gulf,39.17563629150391,22.99948692321777,28.26377487182617,251000,26,52,2,1,0
Persian Gulf,38.98868942260742,23.75765419006348,30.50377464294434,251000,26,52,2,1,0
Persian Gulf,39.54795837402344,23.28887557983398,31.05642890930176,251000,26,52,2,1,0
Persian Gulf,39.57580184936523,22.39591598510742,29.82785606384277,251000,26,52,2,1,0
Persian Gulf,38.71375274658203,23.26908111572266,31.01295852661133,251000,26,52,2,1,0
Persian Gulf,39.33653259277344,23.4334716796875,30.82734489440918,251000,26,52,2,1,0
Persian Gulf,39.65000152587891,22.21540641784668,29.90387725830078,251000,26,52,2,1,0
Persian Gulf,38.65170669555664,22.62510108947754,30.98908042907715,251000,26,52,2,1,0
Persian Gulf,39.53591537475586,23.50754928588867,26.48969459533691,251000,26,52,2,1,0
Persian Gulf,39.05370712280273,23.43959045410156,30.55071258544922,251000,26,52,2,1,0
Persian Gulf,39.41844177246094,22.35795974731445,29.38285636901855,251000,26,52,2,1,0
Persian Gulf,39.45504379272461,23.28071212768555,31.21173286437988,251000,26,52,2,1,0
Persian Gulf,39.52903366088867,23.50346946716309,26.94244766235352,251000,26,52,2,1,0
Persian Gulf,39.50358581542969,22.72275543212891,31.12265205383301,251000,26,52,2,1,0
Persian Gulf,39.51351165771484,23.27377319335938,31.08520126342773,251000,26,52,2,1,0
Persian Gulf,39.50739669799805,22.54336738586426,29.16785621643066,251000,26,52,2,1,0
Persian Gulf,39.26278686523438,22.93601989746094,31.5908145904541,251000,26,52,2,1,0
Persian Gulf,39.50521469116211,23.12714195251465,27.90499877929688,251000,26,52,2,1,0
Persian Gulf,39.572021484375,22.83652877807617,28.57785415649414,251000,26,52,2,1,0
Persian Gulf,39.45040512084961,23.09918212890625,27.52908134460449,251000,26,52,2,1,0
Persian Gulf,39.52660751342773,22.99948692321777,28.26377487182617,251000,26,52,2,1,0
Persian Gulf,38.67694854736328,23.75765419006348,30.50377464294434,251000,26,52,2,1,0
Persian Gulf,39.08554458618164,23.28887557983398,31.05642890930176,251000,26,52,2,1,0
Persian Gulf,39.47798538208008,22.39591598510742,29.82785606384277,251000,26,52,2,1,0
Persian Gulf,38.72187805175781,23.26908111572266,31.01295852661133,251000,26,52,2,1,0
Persian Gulf,38.84503555297852,23.4334716796875,30.82734489440918,251000,26,52,2,1,0
Persian Gulf,38.656005859375,22.21540641784668,29.90387725830078,251000,26,52,2,1,0
Philippine Sea,34.71928405761719,25.20260047912598,29.88990020751953,5695000,20,130,3,1,0
Philippine Sea,34.6732063293457,26.51099967956543,29.81579780578613,5695000,20,130,3,1,0
Philippine Sea,34.34666061401367,26.23819923400879,30.09589958190918,5695000,20,130,3,1,0
Philippine Sea,34.60964202880859,26.31539726257324,29.77869987487793,5695000,20,130,3,1,0
Philippine Sea,34.46119689941406,25.30839920043945,29.93720054626465,5695000,20,130,3,1,0
Philippine Sea,34.49035263061523,25.22239875793457,29.9789981842041,5695000,20,130,3,1,0
Philippine Sea,34.54815292358398,26.31079864501953,30.12929916381836,5695000,20,130,3,1,0
Philippine Sea,34.49173736572266,25.34479904174805,29.90959930419922,5695000,20,130,3,1,0
Philippine Sea,34.45628356933594,26.18120002746582,29.95849800109863,5695000,20,130,3,1,0
Philippine Sea,34.52294158935547,25.33799743652344,30.13549995422363,5695000,20,130,3,1,0
Philippine Sea,34.5357780456543,25.3213996887207,30.10379981994629,5695000,20,130,3,1,0
Philippine Sea,34.64912033081055,26.24569892883301,30.31249809265137,5695000,20,130,3,1,0
Philippine Sea,34.60091400146484,25.50679969787598,29.79150009155273,5695000,20,130,3,1,0
Philippine Sea,34.58945465087891,26.23640060424805,29.96519660949707,5695000,20,130,3,1,0
Philippine Sea,34.34257888793945,26.27389907836914,30.25879859924316,5695000,20,130,3,1,0
Philippine Sea,34.70780944824219,26.10679817199707,29.85819816589355,5695000,20,130,3,1,0
Philippine Sea,34.43110656738281,25.36890029907227,29.90460014343262,5695000,20,130,3,1,0
Philippine Sea,34.11418151855469,25.1736011505127,30.04680061340332,5695000,20,130,3,1,0
Philippine Sea,34.54732513427734,25.33259963989258,30.20499992370605,5695000,20,130,3,1,0
Philippine Sea,34.49200439453125,26.26909637451172,30.1310977935791,5695000,20,130,3,1,0
Philippine Sea,34.54179000854492,25.20260047912598,29.88990020751953,5695000,20,130,3,1,0
Philippine Sea,34.53032684326172,26.51099967956543,29.81579780578613,5695000,20,130,3,1,0
Philippine Sea,34.47422027587891,26.23819923400879,30.09589958190918,5695000,20,130,3,1,0
Philippine Sea,34.14306259155273,26.31539726257324,29.77869987487793,5695000,20,130,3,1,0
Philippine Sea,34.25388717651367,25.30839920043945,29.93720054626465,5695000,20,130,3,1,0
Philippine Sea,34.72121429443359,25.22239875793457,29.9789981842041,5695000,20,130,3,1,0
Philippine Sea,34.24103927612305,26.31079864501953,30.12929916381836,5695000,20,130,3,1,0
Philippine Sea,34.07376480102539,25.34479904174805,29.90959930419922,5695000,20,130,3,1,0
Philippine Sea,34.60555648803711,26.18120002746582,29.95849800109863,5695000,20,130,3,1,0
Philippine Sea,34.49269104003906,25.33799743652344,30.13549995422363,5695000,20,130,3,1,0
Philippine Sea,34.55810165405273,25.3213996887207,30.10379981994629,5695000,20,130,3,1,0
Philippine Sea,34.46480178833008,26.24569892883301,30.31249809265137,5695000,20,130,3,1,0
Philippine Sea,34.54013442993164,25.50679969787598,29.79150009155273,5695000,20,130,3,1,0
Philippine Sea,34.09609603881836,26.23640060424805,29.96519660949707,5695000,20,130,3,1,0
Philippine Sea,34.19722366333008,26.27389907836914,30.25879859924316,5695000,20,130,3,1,0
Philippine Sea,34.73304748535156,26.10679817199707,29.85819816589355,5695000,20,130,3,1,0
Philippine Sea,34.70600128173828,25.36890029907227,29.90460014343262,5695000,20,130,3,1,0
